latitude,longitude,priority_num,target_severity,endlatitude,endlongitude,requires_road_closure,hour_of_day,day_of_week,month,hour_sin,hour_cos,dow_sin,dow_cos,is_night,is_weekend,is_monsoon,is_unresolved,is_heavy_vehicle,is_highway,dist_to_center_km,is_on_corridor,location_cluster,cluster_event_density,has_junction,junction_freq,station_event_freq,cause_tier,zone_priority_rate,corridor_priority_rate,cluster_priority_rate,rush_x_corridor,tier_x_corridor,heavy_x_closure,event_cause_accident,event_cause_congestion,event_cause_construction,event_cause_debris,event_cause_fog_/_low_visibility,event_cause_others,event_cause_pot_holes,event_cause_procession,event_cause_protest,event_cause_public_event,event_cause_road_conditions,event_cause_tree_fall,event_cause_vehicle_breakdown,event_cause_vip_movement,event_cause_water_logging,event_type_planned,event_type_unplanned,veh_type_bmtc_bus,veh_type_car,veh_type_heavy_vehicle,veh_type_ksrtc_bus,veh_type_lcv,veh_type_others,veh_type_private_bus,veh_type_private_car,veh_type_three_wheeler,veh_type_truck,zone_central_zone_1,zone_central_zone_2,zone_east_zone_1,zone_east_zone_2,zone_north_zone_1,zone_north_zone_2,zone_south_zone_1,zone_south_zone_2,zone_west_zone_1,zone_west_zone_2,hour_peak_prox,junction_freq_norm,cluster_density_norm,escalation_index,volume_pc1_norm
12.9900093,77.5051989,1,5.579270046635222,0.0,0.0,0,23,5,2,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,1,1,0,1,1,0,9.900835672425593,1,9,307,0,1.0,184,0.45,0.5350109409190372,1.0,0.5984251968503937,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2940399318438206,0.0,0.43100775193798446,0.7905703086163042,0.20276494009903234
13.0198953,77.7095235,0,1.121530663901528,0.0,0.0,0,0,6,2,0.0,1.0,-0.7818314824680299,0.6234898018587334,1,1,0,0,1,0,13.560284497121561,0,7,330,0,1.0,186,0.45,0.34299516908212563,0.0,0.36363636363636365,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.3607539237265856,0.0,0.4666666666666667,0.006723451869622548,0.21954045672593075
13.0085344,77.5715468,0,1.0388537180509962,0.0,0.0,0,0,5,3,0.0,1.0,-0.9749279121818236,-0.2225209339563146,1,1,0,1,0,1,4.8068466313410285,0,13,484,0,1.0,66,0.3254493194823672,0.8300884955752212,0.0,0.75,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3607539237265856,0.0,0.7054263565891473,0.006723451869622548,0.3318634810973372
12.9991066,77.6747282,1,7.221882092977224,0.0,0.0,0,0,6,2,0.0,1.0,-0.7818314824680299,0.6234898018587334,1,1,0,1,1,0,9.205007619182588,1,7,330,0,1.0,93,0.85,0.34299516908212563,1.0,0.36363636363636365,0,0.85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.3607539237265856,0.0,0.4666666666666667,0.7918136722610309,0.21954045672593075
12.9978016,77.6098254,0,1.671735286816514,0.0,0.0,0,1,6,2,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,1,1,0,1,1,0,3.3481184695906605,0,3,525,0,1.0,56,0.45,0.7449324324324325,0.0,0.6980676328502415,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6779528927261903,0.0,0.7689922480620155,0.01263516026944326,0.36176766291050383
12.8854753,77.5965566,1,4.984327180692731,0.0,0.0,0,1,5,3,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,1,1,0,1,1,0,9.578977035014967,1,17,141,0,1.0,96,0.4,0.7285491419656787,1.0,0.5378151260504201,0,0.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6779528927261903,0.0,0.17364341085271318,0.7977253806608516,0.08168947227011375
12.979657,77.5710764,0,1.4143973014095044,0.0,0.0,0,22,4,3,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,1,0,0,1,1,0,2.7017768997453984,0,14,451,0,1.0,141,0.45,0.5262689225289403,0.0,0.3380281690140845,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.10575970891950845,0.0,0.6542635658914728,0.0019710674393233316,0.3077942615891786
12.8854927,77.5965724,1,4.984327180692731,0.0,0.0,0,1,5,3,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,1,1,0,0,1,0,9.577080783930954,1,17,141,0,1.0,103,0.4,0.7285491419656787,1.0,0.5378151260504201,0,0.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6779528927261903,0.0,0.17364341085271318,0.7977253806608516,0.08168947227011375
13.0161568,77.7092743,0,1.4945429613678676,0.0,0.0,0,2,6,2,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,1,1,0,0,1,0,13.37609770548836,0,7,330,0,1.0,186,0.5395464388732443,0.34299516908212563,0.0,0.36363636363636365,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5517477611771334,0.0,0.4666666666666667,0.010283046898356083,0.21954045672593075
13.030071,77.536943,1,6.3136525477295375,0.0,0.0,0,2,6,2,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,1,1,0,0,1,1,9.016355617283374,1,1,574,0,1.0,219,0.45,0.5350109409190372,0.9889196675900277,0.8008948545861297,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5517477611771334,0.0,0.8449612403100775,0.7953732672897645,0.3975068070286786
13.0140206,77.5675162,1,6.075440734466603,0.0,0.0,0,2,6,2,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,1,1,0,1,0,0,5.5552532594692545,1,13,484,0,1.0,235,0.45,0.8300884955752212,0.9889196675900277,0.75,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5517477611771334,0.0,0.7054263565891473,0.7953732672897645,0.3318634810973372
13.1025028,77.5994852,1,5.420723678756262,0.0,0.0,0,2,6,2,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,1,1,0,0,0,0,14.565344364311976,1,5,311,0,1.0,320,0.4,0.7571059431524548,1.0,0.7014925373134329,0,0.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5517477611771334,0.0,0.43720930232558136,0.7953732672897645,0.2056824212515364
13.0455545,77.505774,1,5.612576257151637,0.0,0.0,0,1,6,2,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,1,1,0,0,1,0,12.658430979507227,1,6,304,0,1.0,141,0.45,0.3167701863354037,0.9889196675900277,0.6008230452674898,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.6779528927261903,0.0,0.4263565891472868,0.7977253806608516,0.20057682923465434
12.99601,77.75823,0,0.6077225209087341,0.0,0.0,0,1,5,3,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,1,1,0,0,0,0,17.93621248544534,0,20,123,0,1.0,93,0.45,0.5703971119133574,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6779528927261903,0.0,0.1457364341085271,0.01263516026944326,0.06856080708384546
13.0428518,77.5510758,1,6.327211696940442,0.0,0.0,0,1,6,2,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,1,1,0,1,0,0,9.219937004131598,1,1,574,0,1.0,152,0.45,0.7571059431524548,1.0,0.8008948545861297,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6779528927261903,0.0,0.8449612403100775,0.7977253806608516,0.3975068070286786
13.035473,77.5890568,1,5.826966889088279,0.0,0.0,0,1,6,2,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,1,1,0,1,0,0,7.127700162743534,1,25,385,0,1.0,104,0.45,0.7571059431524548,1.0,0.8603896103896104,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6779528927261903,0.0,0.551937984496124,0.7977253806608516,0.25965582257286157
12.9519615,77.4996318,0,0.8637879800916003,0.0,0.0,0,3,6,2,0.7071067811865475,0.7071067811865476,-0.7818314824680299,0.6234898018587334,1,1,0,0,1,0,10.520049115530776,0,24,220,0,1.0,112,0.45,0.5350109409190372,0.0,0.5705882352941176,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6716800337873545,0.0,0.2961240310077519,0.01251825158907598,0.139309725032069
12.8829772,77.752955,0,0.35824957638914795,0.0,0.0,0,3,6,2,0.7071067811865475,0.7071067811865476,-0.7818314824680299,0.6234898018587334,1,1,0,1,0,0,19.789972716651384,0,29,29,0,1.0,176,0.45,0.5703971119133574,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6716800337873545,0.0,0.0,0.01251825158907598,0.0
13.0982087,77.5712693,0,2.6663294989086603,0.0,0.0,0,2,5,3,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1,1,0,0,1,0,14.303313533368367,0,5,311,0,1.0,320,0.85,0.7571059431524548,0.0,0.7014925373134329,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5517477611771334,0.0,0.43720930232558136,0.010283046898356083,0.2056824212515364
13.0738494,77.4396108,0,0.6947416928532919,0.0,0.0,0,2,6,2,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,1,1,0,1,1,0,20.27801520303345,0,15,161,0,1.0,176,0.45,0.5350109409190372,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.5517477611771334,0.0,0.20465116279069767,0.010283046898356083,0.0962768780326341
13.0375682,77.6270117,1,5.429622040731533,0.0,0.0,0,2,6,2,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,1,1,0,1,0,0,8.132542869264217,1,12,240,0,1.0,221,0.45,0.7449324324324325,1.0,0.9090909090909091,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5517477611771334,0.0,0.3271317829457364,0.7953732672897645,0.1538971307945893
12.9605694,77.5042779,0,0.8551980869060192,0.0,0.0,0,5,6,2,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,1,1,0,1,1,0,9.863840464949668,0,24,220,0,1.0,112,0.45,0.5350109409190372,0.0,0.5705882352941176,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5917274805248814,0.0,0.2961240310077519,0.011028157903716416,0.139309725032069
12.9423299,77.5312866,1,5.396003571065727,0.0,0.0,0,4,6,2,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1,1,0,1,1,0,7.593723458616224,1,24,220,0,1.0,231,0.45,0.8300884955752212,1.0,0.5705882352941176,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7315500615986906,0.0,0.2961240310077519,0.7987242831302684,0.139309725032069
12.974095,77.601415,1,6.203276938234565,0.0,0.0,0,4,6,2,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1,1,0,1,1,1,0.7888468813168269,1,3,525,0,1.0,169,0.45,0.7752100840336135,1.0,0.6980676328502415,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.7315500615986906,0.0,0.7689922480620155,0.7987242831302684,0.36176766291050383
12.9485683,77.5934648,0,2.052549028452025,0.0,0.0,0,2,5,3,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1,1,0,0,0,0,2.563960834071374,0,19,674,0,1.0,86,0.45,0.5262689225289403,0.0,0.49534450651769085,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5517477611771334,0.0,0.9999999999999999,0.010283046898356083,0.47044383584128013
12.9539748,77.5433401,1,5.737305105148302,0.0,0.0,0,0,5,3,0.0,1.0,-0.9749279121818236,-0.2225209339563146,1,1,0,1,1,0,5.890192553533204,1,26,364,0,1.0,231,0.45,0.8300884955752212,0.9965986394557823,0.9252669039145908,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3607539237265856,0.0,0.5193798449612402,0.7918136722610309,0.24433904652221525
13.0418551,77.6138337,1,6.737369005038927,13.0417228,77.614047,1,0,5,3,0.0,1.0,-0.9749279121818236,-0.2225209339563146,1,1,0,1,1,0,8.085159955167065,1,12,240,0,1.0,221,0.5,0.7449324324324325,1.0,0.9090909090909091,0,0.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3607539237265856,0.0,0.3271317829457364,0.9880862273588831,0.1538971307945893
13.0290051,77.5402099,1,6.326537757384367,0.0,0.0,0,3,5,3,0.7071067811865475,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,1,1,0,0,1,1,8.687393851133956,1,1,574,0,1.0,219,0.45,0.5350109409190372,0.9889196675900277,0.8008948545861297,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6716800337873545,0.0,0.8449612403100775,0.7976084719804843,0.3975068070286786
12.9287199,77.5454335,1,5.388921792473336,0.0,0.0,0,5,6,2,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,1,1,0,1,0,1,7.149965973274193,1,0,223,0,1.0,82,0.45,0.8300884955752212,1.0,0.4715909090909091,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5917274805248814,0.0,0.3007751937984496,0.7961183782951248,0.14149783589644702
12.9668133,77.50355,0,0.6918274770725708,0.0,0.0,0,5,6,2,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,1,1,0,0,0,0,9.880382270353914,0,9,307,0,1.0,112,0.35,0.5350109409190372,0.6155446756425949,0.5984251968503937,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5917274805248814,0.0,0.43100775193798446,0.011028157903716416,0.20276494009903234
13.0102,77.5903783,0,1.5539527391439643,0.0,0.0,0,5,6,2,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,1,1,0,0,0,0,4.316429088477536,0,13,484,0,1.0,100,0.45,0.3167701863354037,0.0,0.75,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.5917274805248814,0.0,0.7054263565891473,0.011028157903716416,0.3318634810973372
12.9592991,77.6545459,1,5.5873840977831986,0.0,0.0,0,6,6,2,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0,1,0,0,0,1,6.638187595067057,1,18,304,0,1.0,107,0.45,0.7752100840336135,1.0,0.71900826446281,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.44347064478827647,0.0,0.4263565891472868,0.79335528236225,0.20057682923465434
13.039407,77.6414637,1,5.255723281033109,0.0,0.0,0,4,5,3,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,1,0,1,1,0,9.08998514317036,1,23,167,0,1.0,221,0.45,0.7449324324324325,1.0,0.5367647058823529,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7315500615986906,0.0,0.213953488372093,0.7987242831302684,0.1006530997613902
12.9063976,77.629448,1,6.034740486208406,0.0,0.0,0,5,5,3,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,1,1,0,1,1,0,8.174793633641832,1,10,467,0,1.0,87,0.45,0.7285491419656787,1.0,0.7925531914893617,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5917274805248814,0.0,0.6790697674418604,0.7961183782951248,0.31946418619919487
12.9675759,77.6063726,1,6.188254765866742,0.0,0.0,0,5,5,3,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,1,1,0,0,0,1,1.351859747718396,1,3,525,0,1.0,139,0.45,0.7752100840336135,0.9965986394557823,0.6980676328502415,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5917274805248814,0.0,0.7689922480620155,0.7961183782951248,0.36176766291050383
12.9392078,77.5800529,0,2.6820780199197976,12.939196,77.5800865,1,6,5,3,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0,1,0,0,1,0,3.9317059309625084,0,19,674,0,1.0,35,0.3254493194823672,0.7449324324324325,0.0,0.49534450651769085,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.44347064478827647,0.0,0.9999999999999999,0.20453761706869358,0.47044383584128013
12.9437435,77.5799452,0,2.8282000769363966,0.0,0.0,0,6,5,3,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0,1,0,1,1,0,3.4808621915278146,0,19,674,0,1.0,35,0.65,0.5262689225289403,0.0,0.49534450651769085,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.44347064478827647,0.0,0.9999999999999999,0.008265061970841491,0.47044383584128013
12.9168228,77.5858813,0,1.7980475129217919,12.9169064,77.5859303,1,6,5,3,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0,1,0,1,0,0,6.163793781276971,0,28,340,0,1.0,96,0.3254493194823672,0.3167701863354037,0.0,0.4606741573033708,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.44347064478827647,0.0,0.48217054263565895,0.20453761706869358,0.22683415960719094
13.0086669,77.5487517,1,5.908377508251053,0.0,0.0,0,6,5,3,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0,1,0,1,1,0,6.454872101614275,1,1,574,0,1.0,81,0.35,0.5350109409190372,1.0,0.8008948545861297,0,0.35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.44347064478827647,0.0,0.8449612403100775,0.79335528236225,0.3975068070286786
12.948058,77.5739248,0,2.8282000769363966,0.0,0.0,0,6,5,3,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0,1,0,0,0,0,3.4455895294684677,0,19,674,0,1.0,35,0.65,0.34299516908212563,0.0,0.49534450651769085,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.44347064478827647,0.0,0.9999999999999999,0.008265061970841491,0.47044383584128013
13.0469097,77.6445369,0,0.8958104849070974,0.0,0.0,0,6,5,3,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0,1,0,1,1,0,9.969714749580636,0,23,167,0,1.0,221,0.5,0.34299516908212563,0.0,0.5367647058823529,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.44347064478827647,0.0,0.213953488372093,0.008265061970841491,0.1006530997613902
12.9640354,77.5822556,1,8.485429216676257,12.9640354,77.5822556,1,6,5,3,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0,1,0,0,1,0,1.5801177317551274,1,19,674,0,1.0,238,0.65,0.5262689225289403,0.9965986394557823,0.49534450651769085,0,0.65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.44347064478827647,0.0,0.9999999999999999,0.9896278374601021,0.47044383584128013
12.9814912,77.5865964,0,2.8282000769363966,0.0,0.0,0,6,5,3,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0,1,0,1,0,0,1.400629895214366,0,19,674,0,1.0,149,0.65,0.5262689225289403,0.0,0.49534450651769085,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.44347064478827647,0.0,0.9999999999999999,0.008265061970841491,0.47044383584128013
12.9856687,77.5977511,1,1.2409422711472005,0.0,0.0,0,7,6,2,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,0,1,0,1,0,0,1.601195028716469,0,3,525,0,1.0,74,0.35,0.5262689225289403,0.6155446756425949,0.6980676328502415,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.3321609078204233,0.0,0.7689922480620155,0.006190557412740257,0.36176766291050383
12.975762,77.5646846,1,5.7676835511389255,0.0,0.0,0,7,5,3,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,0,1,0,0,1,0,3.2743975036463295,1,14,451,0,1.0,110,0.4,0.5262689225289403,1.0,0.3380281690140845,1,0.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.3321609078204233,0.0,0.6542635658914728,0.7912807778041486,0.3077942615891786
12.9156273,77.5694489,0,0.8515996526171932,0.0,0.0,0,8,6,2,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,0,1,0,0,1,1,6.794531350076838,0,0,223,0,1.0,82,0.45,0.5350109409190372,0.0,0.4715909090909091,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4843269872402172,0.0,0.3007751937984496,0.009026510797805965,0.14149783589644702
12.916885,77.5858733,0,1.7980475129217919,12.916873,77.5859015,1,6,5,3,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0,1,0,1,0,0,6.157092372245702,0,28,340,0,1.0,96,0.3254493194823672,0.3167701863354037,0.0,0.4606741573033708,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.44347064478827647,0.0,0.48217054263565895,0.20453761706869358,0.22683415960719094
12.90731581,77.6955824,0,2.186844509985119,12.91102168,77.6979754,1,12,0,6,1.2246467991473532e-16,-1.0,0.0,1.0,0,0,1,1,1,0,13.071242969409894,0,21,221,0,1.0,77,0.508088157516962,0.7449324324324325,0.0,0.6704545454545454,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.30220437774392883,0.0,0.29767441860465116,0.201904805933994,0.14003909532019504
13.2675104,77.7198706,0,0.3688720490407157,0.0,0.0,0,9,6,2,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,0,1,0,0,1,1,35.59056490908446,0,4,46,0,1.0,33,0.45,0.7571059431524548,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.35174398620001374,0.0,0.02635658914728682,0.006555531641112092,0.012399294898142232
12.9154399,77.5694428,0,0.8515996526171932,0.0,0.0,0,8,6,2,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,0,1,0,1,1,1,6.813889169730137,0,0,223,0,1.0,69,0.45,0.5350109409190372,0.0,0.4715909090909091,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4843269872402172,0.0,0.3007751937984496,0.009026510797805965,0.14149783589644702
12.9591976,77.5227753,0,0.8240924820670826,0.0,0.0,0,12,6,2,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,0,1,0,1,1,0,7.904169182004247,0,24,220,0,1.0,231,0.45,0.5350109409190372,0.0,0.5705882352941176,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.30220437774392883,0.0,0.2961240310077519,0.005632250836141911,0.139309725032069
12.90730454,77.69558165,0,2.186844509985119,12.91099868,77.69800685,1,12,0,6,1.2246467991473532e-16,-1.0,0.0,1.0,0,0,1,1,1,0,13.071860474043095,0,21,221,0,1.0,77,0.508088157516962,0.7449324324324325,0.0,0.6704545454545454,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.30220437774392883,0.0,0.29767441860465116,0.201904805933994,0.14003909532019504
